pozo,PROF,GR,RHOB,NPHI,DTC,RDEP,LITH,es_reservorio
15/9-13,1785.46,72.1,2.0061,0.5908,146.14,0.656,Shale,0
15/9-13,1785.62,71.54,2.0173,0.5671,146.78,0.655,Shale,0
15/9-13,1785.77,68.93,2.0219,0.5351,147.28,0.656,Shale,0
15/9-13,1785.92,66.63,2.0153,0.5226,147.23,0.657,Shale,0
15/9-13,1786.07,67.35,1.9952,0.512,147.22,0.657,Shale,0
15/9-13,1786.22,72.31,1.9764,0.5305,147.51,0.656,Shale,0
15/9-13,1786.38,70.55,1.9601,0.5729,147.85,0.656,Shale,0
15/9-13,1786.53,67.45,1.9384,0.5866,148.41,0.656,Shale,0
15/9-13,1786.68,64.62,1.922,0.5805,149.33,0.658,Shale,0
15/9-13,1786.83,67.52,1.9134,0.5451,149.78,0.66,Shale,0
15/9-13,1786.98,70.13,1.9228,0.5456,149.51,0.658,Shale,0
15/9-13,1787.14,72.46,1.9368,0.5217,149.51,0.65,Shale,0
15/9-13,1787.29,71.29,1.9346,0.4837,149.73,0.641,Shale,0
15/9-13,1787.44,71.1,1.9154,0.4474,150.19,0.629,Shale,0
15/9-13,1787.59,69.2,1.8907,0.4614,150.03,0.615,Shale,0
15/9-13,1787.74,71.49,1.8869,0.4909,149.39,0.607,Shale,0
15/9-13,1787.9,72.25,1.9176,0.5101,149.12,0.605,Shale,0
15/9-13,1788.05,76.19,1.9668,0.5052,148.73,0.61,Shale,0
15/9-13,1788.2,74.65,2.007,0.5083,147.68,0.628,Shale,0
15/9-13,1788.35,72.93,2.0516,0.5342,144.01,0.651,Shale,0
15/9-13,1788.5,67.71,2.1344,0.5471,133.24,0.665,Shale,0
15/9-13,1788.66,64.87,2.2107,0.5337,125.05,0.679,Shale,0
15/9-13,1788.81,67.23,2.197,0.5048,123.63,0.694,Shale,0
15/9-13,1788.96,70.05,2.1077,0.494,125.69,0.707,Shale,0
15/9-13,1789.11,75.91,2.0334,0.505,137.5,0.719,Shale,0
15/9-13,1789.26,74.28,2.0125,0.5226,146.16,0.723,Shale,0
15/9-13,1789.42,75.79,2.0186,0.5311,145.75,0.714,Shale,0
15/9-13,1789.57,74.81,2.0331,0.5196,145.0,0.701,Shale,0
15/9-13,1789.72,73.39,2.0457,0.4931,144.21,0.692,Shale,0
15/9-13,1789.87,72.36,2.049,0.4799,143.45,0.684,Shale,0
15/9-13,1790.02,73.68,2.0427,0.4855,143.54,0.678,Shale,0
15/9-13,1790.18,78.55,2.0305,0.49,144.07,0.679,Shale,0
15/9-13,1790.33,77.18,2.0172,0.4978,144.54,0.683,Shale,0
15/9-13,1790.48,75.47,2.0029,0.5089,144.96,0.688,Shale,0
15/9-13,1790.63,69.09,1.9814,0.5255,145.31,0.693,Shale,0
15/9-13,1790.78,73.85,1.9558,0.5322,146.16,0.696,Shale,0
15/9-13,1790.94,73.44,1.9295,0.5699,147.16,0.696,Shale,0
15/9-13,1791.09,77.79,1.9185,0.5794,147.76,0.694,Shale,0
15/9-13,1791.24,79.54,1.9161,0.5733,148.05,0.692,Shale,0
15/9-13,1791.39,78.56,1.9332,0.5246,147.34,0.686,Shale,0
15/9-13,1791.54,74.37,1.9558,0.4912,146.5,0.675,Shale,0
15/9-13,1791.7,68.21,1.9744,0.4934,145.91,0.661,Shale,0
15/9-13,1791.85,68.84,1.9829,0.4989,145.19,0.646,Shale,0
15/9-13,1792.0,69.34,1.9886,0.5005,145.19,0.634,Shale,0
15/9-13,1792.15,69.8,2.0001,0.5077,145.37,0.628,Shale,0
15/9-13,1792.3,68.69,2.0084,0.5446,145.54,0.625,Shale,0
15/9-13,1792.46,66.82,2.0156,0.5638,145.78,0.627,Shale,0
15/9-13,1792.61,68.12,2.0142,0.5621,146.13,0.627,Shale,0
15/9-13,1792.76,68.3,2.0045,0.5268,146.61,0.629,Shale,0
15/9-13,1792.91,67.27,1.9854,0.5299,146.46,0.632,Shale,0
15/9-13,1793.06,63.62,1.974,0.5358,145.81,0.64,Shale,0
15/9-13,1793.22,61.41,1.9825,0.5381,144.93,0.658,Shale,0
15/9-13,1793.37,64.03,2.0117,0.5275,144.24,0.676,Shale,0
15/9-13,1793.52,68.08,2.0131,0.5185,143.9,0.69,Shale,0
15/9-13,1793.67,72.73,2.0063,0.5119,143.47,0.706,Shale,0
15/9-13,1793.82,74.54,2.0017,0.5035,143.56,0.716,Shale,0
15/9-13,1793.98,68.51,2.014,0.5232,143.93,0.721,Shale,0
15/9-13,1794.13,65.74,2.0205,0.5438,143.9,0.721,Shale,0
15/9-13,1794.28,62.31,2.023,0.5305,143.49,0.719,Shale,0
15/9-13,1794.43,63.45,2.0268,0.5207,143.33,0.709,Shale,0
15/9-13,1794.58,64.75,2.0226,0.5266,143.65,0.7,Shale,0
15/9-13,1794.74,70.46,2.0138,0.567,144.06,0.689,Shale,0
15/9-13,1794.89,74.86,2.0071,0.5618,144.87,0.681,Shale,0
15/9-13,1795.04,71.56,2.0022,0.5588,145.97,0.676,Shale,0
15/9-13,1795.19,68.21,1.9946,0.5641,146.6,0.673,Shale,0
15/9-13,1795.34,66.71,1.9861,0.5587,146.9,0.668,Shale,0
15/9-13,1795.5,69.16,1.9844,0.5806,146.58,0.664,Shale,0
15/9-13,1795.65,70.86,1.9955,0.5902,145.56,0.662,Shale,0
15/9-13,1795.8,73.43,2.0046,0.6038,144.51,0.656,Shale,0
15/9-13,1795.95,74.97,2.0083,0.5681,143.57,0.651,Shale,0
15/9-13,1796.1,79.54,2.0079,0.5592,143.42,0.65,Shale,0
15/9-13,1796.26,75.21,2.0139,0.5933,144.25,0.649,Shale,0
15/9-13,1796.41,69.5,2.0257,0.6015,144.72,0.649,Shale,0
15/9-13,1796.56,62.09,2.0426,0.5931,144.64,0.648,Shale,0
15/9-13,1796.71,61.99,2.0566,0.5827,145.37,0.647,Shale,0
15/9-13,1796.86,67.05,2.0501,0.5784,145.44,0.644,Shale,0
15/9-13,1797.02,67.6,2.0347,0.5506,145.2,0.642,Shale,0
15/9-13,1797.17,68.4,2.0209,0.5115,144.96,0.641,Shale,0
15/9-13,1797.32,63.37,2.0109,0.5002,144.56,0.638,Shale,0
15/9-13,1797.47,68.54,1.9987,0.5345,145.23,0.637,Shale,0
15/9-13,1797.62,69.45,1.9944,0.5456,145.7,0.64,Shale,0
15/9-13,1797.78,73.41,1.9967,0.5163,146.25,0.645,Shale,0
15/9-13,1797.93,68.06,1.9957,0.48,146.19,0.652,Shale,0
15/9-13,1798.08,63.7,1.9863,0.4727,145.74,0.655,Shale,0
15/9-13,1798.23,66.32,1.9745,0.5061,145.1,0.654,Shale,0
15/9-13,1798.38,67.76,1.9714,0.5398,144.43,0.651,Shale,0
15/9-13,1798.54,70.38,1.9719,0.5421,143.79,0.651,Shale,0
15/9-13,1798.69,67.4,1.9735,0.5304,143.52,0.652,Shale,0
15/9-13,1798.84,66.4,1.973,0.4955,143.91,0.649,Shale,0
15/9-13,1798.99,65.88,1.9763,0.4937,144.5,0.648,Shale,0
15/9-13,1799.14,64.59,1.9779,0.5011,145.51,0.648,Shale,0
15/9-13,1799.3,63.1,1.986,0.503,145.45,0.652,Shale,0
15/9-13,1799.45,59.59,1.9895,0.4847,144.19,0.657,Shale,0
15/9-13,1799.6,58.17,1.988,0.4723,143.71,0.664,Shale,0
15/9-13,1799.75,63.97,1.9806,0.4782,144.15,0.668,Shale,0
15/9-13,1799.9,69.99,1.9755,0.5015,144.43,0.665,Shale,0
15/9-13,1800.06,68.32,1.983,0.5119,144.14,0.663,Shale,0
15/9-13,1800.21,68.41,1.9863,0.5209,143.86,0.66,Shale,0
15/9-13,1800.36,68.76,1.9905,0.5172,143.7,0.659,Shale,0
15/9-13,1800.51,66.18,1.9895,0.4918,144.15,0.658,Shale,0
15/9-13,1800.66,64.94,2.004,0.4904,145.17,0.655,Shale,0
15/9-13,1800.82,61.1,2.0142,0.4704,145.73,0.651,Shale,0
15/9-13,1800.97,60.88,2.0126,0.4853,146.28,0.648,Shale,0
15/9-13,1801.12,65.56,2.0064,0.4912,146.21,0.647,Shale,0
15/9-13,1801.27,70.08,2.0049,0.4889,145.49,0.647,Shale,0
15/9-13,1801.42,70.3,1.9981,0.5202,145.01,0.648,Shale,0
15/9-13,1801.58,68.72,1.9863,0.5333,145.05,0.65,Shale,0
15/9-13,1801.73,69.2,1.9796,0.5675,145.55,0.652,Shale,0
15/9-13,1801.88,66.56,1.9885,0.5404,146.25,0.654,Shale,0
15/9-13,1802.03,66.4,2.002,0.5111,145.51,0.653,Shale,0
15/9-13,1802.18,67.02,2.0126,0.5106,144.33,0.649,Shale,0
15/9-13,1802.34,69.38,2.017,0.5022,143.12,0.643,Shale,0
15/9-13,1802.49,67.56,2.0186,0.5208,142.88,0.635,Shale,0
15/9-13,1802.64,65.17,2.0072,0.5075,143.53,0.626,Shale,0
15/9-13,1802.79,61.94,1.9851,0.5139,144.13,0.623,Shale,0
15/9-13,1802.94,61.01,1.9603,0.5214,145.88,0.623,Shale,0
15/9-13,1803.1,64.21,1.9462,0.5314,148.1,0.619,Shale,0
15/9-13,1803.25,65.5,1.9425,0.5291,149.22,0.615,Shale,0
15/9-13,1803.4,65.71,1.9304,0.4944,149.34,0.609,Shale,0
15/9-13,1803.55,62.29,1.9144,0.4789,148.87,0.602,Shale,0
15/9-13,1803.7,63.38,1.9152,0.4972,147.35,0.602,Shale,0
15/9-13,1803.86,64.5,1.9389,0.5565,146.85,0.606,Shale,0
15/9-13,1804.01,64.25,1.9681,0.5851,146.35,0.613,Shale,0
15/9-13,1804.16,64.44,1.9769,0.5696,145.39,0.622,Shale,0
15/9-13,1804.31,66.93,1.9681,0.5364,145.23,0.628,Shale,0
15/9-13,1804.46,70.17,1.9588,0.5247,145.39,0.635,Shale,0
15/9-13,1804.62,70.5,1.9639,0.5385,145.33,0.642,Shale,0
15/9-13,1804.77,67.53,1.9755,0.5315,145.81,0.648,Shale,0
15/9-13,1804.92,59.88,1.9807,0.5339,145.63,0.651,Shale,0
15/9-13,1805.07,62.67,1.9853,0.5353,145.28,0.654,Shale,0
15/9-13,1805.22,64.84,1.9911,0.5414,144.89,0.658,Shale,0
15/9-13,1805.38,72.09,2.0001,0.515,144.69,0.66,Shale,0
15/9-13,1805.53,67.37,1.9917,0.4879,145.47,0.663,Shale,0
15/9-13,1805.68,66.03,1.9512,0.5073,146.77,0.668,Shale,0
15/9-13,1805.83,64.48,1.9154,0.5624,147.87,0.674,Shale,0
15/9-13,1805.98,68.79,1.8942,0.6115,148.05,0.68,Shale,0
15/9-13,1806.14,70.63,1.92,0.5947,147.28,0.683,Shale,0
15/9-13,1806.29,71.29,1.9645,0.555,146.21,0.682,Shale,0
15/9-13,1806.44,68.67,1.9999,0.5323,144.87,0.674,Shale,0
15/9-13,1806.59,69.97,2.0187,0.5178,144.37,0.67,Shale,0
15/9-13,1806.74,71.43,2.0245,0.5126,145.51,0.666,Shale,0
15/9-13,1806.9,71.74,2.0105,0.532,146.02,0.66,Shale,0
15/9-13,1807.05,71.39,1.9924,0.5454,146.31,0.657,Shale,0
15/9-13,1807.2,69.54,1.986,0.529,146.57,0.659,Shale,0
15/9-13,1807.35,73.86,1.9983,0.5224,146.02,0.66,Shale,0
15/9-13,1807.5,75.66,2.019,0.5392,145.4,0.666,Shale,0
15/9-13,1807.66,78.33,2.0343,0.5598,145.31,0.677,Shale,0
15/9-13,1807.81,77.91,2.0449,0.549,144.6,0.688,Shale,0
15/9-13,1807.96,78.05,2.0462,0.5255,144.54,0.693,Shale,0
15/9-13,1808.11,81.44,2.0426,0.5265,144.71,0.694,Shale,0
15/9-13,1808.26,78.21,2.0302,0.5178,144.07,0.695,Shale,0
15/9-13,1808.42,78.28,2.0142,0.514,147.19,0.704,Shale,0
15/9-13,1808.57,77.62,2.013,0.5131,151.69,0.725,Shale,0
15/9-13,1808.72,77.04,2.0263,0.5928,150.66,0.755,Shale,0
15/9-13,1808.87,74.76,2.0913,0.6327,149.27,0.796,Shale,0
15/9-13,1809.94,78.9,2.0264,0.5192,151.85,0.812,Shale,0
15/9-13,1810.09,77.6,2.0211,0.5172,151.92,0.765,Shale,0
15/9-13,1810.24,76.65,2.0185,0.5243,151.21,0.731,Shale,0
15/9-13,1810.39,75.67,2.02,0.5259,150.37,0.716,Shale,0
15/9-13,1810.54,75.34,2.026,0.5144,148.94,0.709,Shale,0
15/9-13,1810.7,71.27,2.0302,0.5384,147.5,0.712,Shale,0
15/9-13,1810.85,70.97,2.0347,0.5474,146.17,0.722,Shale,0
15/9-13,1811.0,67.92,2.038,0.5387,145.93,0.731,Shale,0
15/9-13,1811.15,72.39,2.0424,0.5525,145.75,0.735,Shale,0
15/9-13,1811.3,71.69,2.0401,0.5663,145.83,0.734,Shale,0
15/9-13,1811.46,74.12,2.0374,0.569,145.71,0.722,Shale,0
15/9-13,1811.61,73.47,2.028,0.5519,145.59,0.711,Shale,0
15/9-13,1811.76,75.59,2.0165,0.51,145.53,0.699,Shale,0
15/9-13,1811.91,79.08,2.0099,0.4805,145.69,0.692,Shale,0
15/9-13,1812.06,81.67,2.0057,0.4579,145.49,0.691,Shale,0
15/9-13,1812.22,82.16,2.0108,0.4817,145.45,0.695,Shale,0
15/9-13,1812.37,78.65,2.0117,0.5103,145.25,0.698,Shale,0
15/9-13,1812.52,75.98,2.0201,0.5121,145.27,0.702,Shale,0
15/9-13,1812.67,73.49,2.0276,0.468,145.35,0.709,Shale,0
15/9-13,1812.82,71.11,2.0336,0.4584,145.25,0.716,Shale,0
15/9-13,1812.98,70.06,2.0356,0.479,145.22,0.72,Shale,0
15/9-13,1813.13,69.62,2.0397,0.512,145.01,0.723,Shale,0
15/9-13,1813.28,72.35,2.0481,0.5257,145.01,0.722,Shale,0
15/9-13,1813.43,74.92,2.0533,0.5402,145.03,0.723,Shale,0
15/9-13,1813.58,76.36,2.0524,0.5496,145.09,0.721,Shale,0
15/9-13,1813.74,76.51,2.0488,0.5614,144.79,0.717,Shale,0
15/9-13,1813.89,74.68,2.0406,0.543,144.85,0.715,Shale,0
15/9-13,1814.04,72.6,2.0359,0.5396,144.58,0.715,Shale,0
15/9-13,1814.19,70.55,2.0276,0.5359,144.85,0.715,Shale,0
15/9-13,1814.34,72.35,2.0202,0.5299,144.54,0.718,Shale,0
15/9-13,1814.5,72.15,2.0104,0.5152,144.55,0.718,Shale,0
15/9-13,1814.65,70.49,2.0015,0.487,144.63,0.717,Shale,0
15/9-13,1814.8,68.65,2.0006,0.475,144.42,0.712,Shale,0
15/9-13,1814.95,72.07,2.0049,0.4851,144.41,0.707,Shale,0
15/9-13,1815.1,78.71,2.0127,0.4903,144.41,0.697,Shale,0
15/9-13,1815.26,81.98,2.0233,0.5004,144.29,0.686,Shale,0
15/9-13,1815.41,81.03,2.0359,0.497,144.25,0.675,Shale,0
15/9-13,1815.56,75.26,2.0505,0.5139,144.22,0.666,Shale,0
15/9-13,1815.71,74.19,2.0586,0.5057,144.16,0.659,Shale,0
15/9-13,1815.86,74.6,2.0573,0.5008,143.95,0.659,Shale,0
15/9-13,1816.02,74.79,2.052,0.4697,144.16,0.654,Shale,0
15/9-13,1816.17,70.95,2.0389,0.4469,143.94,0.641,Shale,0
15/9-13,1816.32,68.6,2.0276,0.4496,143.93,0.628,Shale,0
15/9-13,1816.47,68.3,2.0218,0.4734,143.82,0.626,Shale,0
15/9-13,1816.62,69.29,2.029,0.488,143.72,0.644,Shale,0
15/9-13,1816.78,70.54,2.0399,0.4825,142.21,0.679,Shale,0
15/9-13,1816.93,71.35,2.0433,0.517,139.19,0.727,Shale,0
15/9-13,1817.08,68.58,2.0715,0.5553,135.66,0.789,Shale,0
15/9-13,1817.23,59.69,2.1411,0.5415,132.42,0.836,Shale,0
15/9-13,1817.84,57.52,2.078,0.48,142.16,0.8,Shale,0
15/9-13,1817.99,60.09,2.0216,0.5294,145.2,0.778,Shale,0
15/9-13,1818.14,59.94,1.9709,0.5595,146.86,0.739,Shale,0
15/9-13,1818.3,57.31,1.8928,0.5829,148.29,0.67,Shale,0
15/9-13,1818.45,52.8,1.7983,0.5709,149.95,0.609,Shale,0
15/9-13,1818.6,50.0,1.7341,0.5788,151.48,0.579,Shale,0
15/9-13,1818.75,51.08,1.7229,0.622,152.29,0.567,Sandstone,1
15/9-13,1818.9,55.21,1.7628,0.6356,148.34,0.567,Sandstone,1
15/9-13,1819.06,57.39,1.8342,0.5975,152.54,0.578,Sandstone,1
15/9-13,1819.21,61.42,1.9157,0.5382,147.69,0.588,Sandstone,1
15/9-13,1819.36,67.12,1.9904,0.5157,138.41,0.603,Sandstone,1
15/9-13,1819.51,72.09,2.036,0.5561,135.45,0.631,Shale,0
15/9-13,1819.66,76.84,2.0556,0.5718,134.65,0.665,Shale,0
15/9-13,1819.82,76.89,2.0607,0.5599,135.0,0.698,Shale,0
15/9-13,1819.97,77.03,2.0636,0.5523,135.7,0.733,Shale,0
15/9-13,1820.12,73.72,2.0621,0.5528,135.11,0.748,Shale,0
15/9-13,1820.27,70.93,2.0537,0.5721,131.16,0.742,Shale,0
15/9-13,1820.42,69.03,2.0471,0.5678,128.1,0.727,Shale,0
15/9-13,1820.58,65.45,2.0479,0.5596,136.15,0.708,Shale,0
15/9-13,1820.73,66.13,2.0512,0.5329,139.39,0.692,Shale,0
15/9-13,1820.88,64.96,2.0516,0.5054,136.56,0.678,Shale,0
15/9-13,1821.03,66.67,2.0464,0.5109,135.85,0.659,Shale,0
15/9-13,1821.18,66.1,2.0447,0.5186,136.64,0.639,Shale,0
15/9-13,1821.34,68.39,2.0454,0.5322,139.02,0.623,Shale,0
15/9-13,1821.49,68.4,2.0497,0.5281,147.94,0.611,Shale,0
15/9-13,1821.64,67.61,2.0573,0.5386,148.93,0.604,Shale,0
15/9-13,1821.79,66.63,2.0671,0.5513,148.75,0.602,Shale,0
15/9-13,1821.94,68.24,2.0739,0.534,148.56,0.604,Shale,0
15/9-13,1822.1,69.6,2.0724,0.4961,148.36,0.609,Shale,0
15/9-13,1822.25,71.27,2.0683,0.4732,147.89,0.613,Shale,0
15/9-13,1822.4,72.28,2.0604,0.4714,147.99,0.62,Shale,0
15/9-13,1822.55,76.49,2.0506,0.4782,148.22,0.625,Shale,0
15/9-13,1822.7,81.39,2.036,0.4807,149.03,0.628,Shale,0
15/9-13,1822.86,85.61,2.0257,0.4884,148.84,0.629,Shale,0
15/9-13,1823.01,84.45,2.0225,0.4859,148.94,0.628,Shale,0
15/9-13,1823.16,76.82,2.0287,0.4965,149.29,0.628,Shale,0
15/9-13,1823.31,69.79,2.0371,0.5147,149.19,0.629,Shale,0
15/9-13,1823.46,69.38,2.0414,0.521,149.41,0.63,Shale,0
15/9-13,1823.62,72.2,2.0393,0.489,148.97,0.628,Shale,0
15/9-13,1823.77,74.66,2.0387,0.4674,149.4,0.624,Shale,0
15/9-13,1823.92,73.03,2.0412,0.4854,149.54,0.62,Shale,0
15/9-13,1824.07,73.41,2.0436,0.5162,149.43,0.615,Shale,0
15/9-13,1824.22,72.82,2.0413,0.5111,149.31,0.607,Shale,0
15/9-13,1824.38,71.74,2.0372,0.5163,147.31,0.6,Shale,0
15/9-13,1824.53,70.93,2.0379,0.5271,146.05,0.599,Shale,0
15/9-13,1824.68,69.97,2.0403,0.5464,146.19,0.607,Shale,0
15/9-13,1824.83,70.95,2.0418,0.5351,147.19,0.625,Shale,0
15/9-13,1824.98,68.96,2.0411,0.5314,144.54,0.651,Shale,0
15/9-13,1825.14,70.07,2.0387,0.5392,140.47,0.685,Shale,0
15/9-13,1825.29,67.79,2.0382,0.518,124.96,0.708,Shale,0
15/9-13,1825.44,64.4,2.0364,0.4955,116.69,0.717,Sandstone,1
15/9-13,1825.59,62.98,2.038,0.4859,114.97,0.723,Sandstone,1
15/9-13,1825.74,68.76,2.0426,0.5125,118.61,0.731,Sandstone,1
15/9-13,1825.9,73.65,2.0479,0.5201,134.55,0.742,Sandstone,1
15/9-13,1826.05,74.57,2.0509,0.4996,142.32,0.742,Sandstone,1
15/9-13,1826.2,73.6,2.0543,0.477,144.81,0.717,Shale,0
15/9-13,1826.35,74.79,2.0544,0.4698,145.66,0.684,Shale,0
15/9-13,1826.5,74.63,2.051,0.5029,144.66,0.661,Shale,0
15/9-13,1826.66,74.12,2.0443,0.535,143.48,0.646,Shale,0
15/9-13,1826.81,75.19,2.0386,0.5399,146.31,0.637,Shale,0
15/9-13,1826.96,76.81,2.0355,0.5245,147.21,0.637,Shale,0
15/9-13,1827.11,78.14,2.0353,0.5091,146.86,0.639,Shale,0
15/9-13,1827.26,77.36,2.0397,0.5108,147.64,0.64,Shale,0
15/9-13,1827.42,79.03,2.0454,0.5107,147.13,0.64,Shale,0
15/9-13,1827.57,79.98,2.0483,0.5238,146.73,0.638,Shale,0
15/9-13,1827.72,79.46,2.0473,0.5378,146.37,0.636,Shale,0
15/9-13,1827.87,76.52,2.0454,0.5385,146.32,0.635,Shale,0
15/9-13,1828.02,72.26,2.0464,0.525,146.33,0.636,Shale,0
15/9-13,1828.18,71.86,2.0475,0.5157,146.32,0.639,Shale,0
15/9-13,1828.33,71.67,2.0456,0.5161,146.33,0.642,Shale,0
15/9-13,1828.48,73.29,2.0435,0.5251,146.32,0.644,Shale,0
15/9-13,1828.63,75.07,2.0483,0.5235,146.33,0.645,Shale,0
15/9-13,1828.78,78.79,2.0554,0.5238,146.43,0.645,Shale,0
15/9-13,1828.94,79.96,2.059,0.5209,146.24,0.646,Shale,0
15/9-13,1829.09,77.28,2.0588,0.5279,146.41,0.648,Shale,0
15/9-13,1829.24,74.25,2.0661,0.5334,146.24,0.654,Shale,0
15/9-13,1829.39,70.27,2.0694,0.5202,146.41,0.663,Shale,0
15/9-13,1829.54,72.04,2.059,0.5163,146.24,0.674,Shale,0
15/9-13,1829.7,76.41,2.0491,0.519,146.4,0.682,Shale,0
15/9-13,1829.85,79.2,2.0513,0.5473,146.34,0.685,Shale,0
15/9-13,1830.0,77.7,2.0553,0.5627,146.23,0.688,Shale,0
15/9-13,1830.15,74.96,2.051,0.559,146.2,0.691,Shale,0
15/9-13,1830.3,73.84,2.0468,0.5516,146.4,0.693,Shale,0
15/9-13,1830.46,74.44,2.0551,0.5414,146.25,0.693,Shale,0
15/9-13,1830.61,74.45,2.0618,0.5492,146.3,0.687,Shale,0
15/9-13,1830.76,74.88,2.0587,0.5555,146.32,0.68,Shale,0
15/9-13,1830.91,76.64,2.0503,0.5401,146.33,0.673,Shale,0
15/9-13,1831.06,76.98,2.0411,0.5295,146.42,0.668,Shale,0
15/9-13,1831.22,76.22,2.0347,0.5392,146.25,0.666,Shale,0
15/9-13,1831.37,75.42,2.0291,0.5829,146.4,0.665,Shale,0
15/9-13,1831.52,76.71,2.0246,0.6036,146.25,0.663,Shale,0
15/9-13,1831.67,75.96,2.0283,0.5781,146.4,0.66,Shale,0
15/9-13,1831.82,74.03,2.0349,0.5466,146.35,0.658,Shale,0
15/9-13,1831.98,73.35,2.0385,0.5333,146.32,0.657,Shale,0
15/9-13,1832.13,76.37,2.0438,0.5516,146.23,0.658,Shale,0
15/9-13,1832.28,80.68,2.0532,0.571,146.3,0.66,Shale,0
15/9-13,1832.43,80.51,2.0612,0.5626,146.29,0.659,Shale,0
15/9-13,1832.58,76.6,2.0568,0.5353,146.25,0.658,Shale,0
15/9-13,1832.74,72.9,2.0465,0.5015,146.21,0.655,Shale,0
15/9-13,1832.89,73.61,2.0397,0.4802,146.39,0.652,Shale,0
15/9-13,1833.04,75.82,2.0375,0.4884,146.26,0.646,Shale,0
15/9-13,1833.19,77.19,2.0397,0.5098,146.39,0.642,Shale,0
15/9-13,1833.34,75.73,2.0417,0.5287,146.26,0.639,Shale,0
15/9-13,1833.5,75.88,2.0407,0.534,146.3,0.636,Shale,0
15/9-13,1833.65,76.87,2.04,0.539,146.32,0.634,Shale,0
15/9-13,1833.8,77.91,2.0432,0.5459,146.32,0.632,Shale,0
15/9-13,1833.95,80.11,2.0437,0.5365,146.32,0.632,Shale,0
15/9-13,1834.1,80.29,2.0385,0.5289,146.42,0.632,Shale,0
15/9-13,1834.26,79.32,2.0323,0.5413,146.26,0.634,Shale,0
15/9-13,1834.41,79.12,2.0289,0.5524,146.39,0.636,Shale,0
15/9-13,1834.56,79.42,2.0327,0.535,146.26,0.64,Shale,0
15/9-13,1834.71,79.03,2.0358,0.5061,146.38,0.645,Shale,0
15/9-13,1834.86,77.93,2.0354,0.4952,146.26,0.654,Shale,0
15/9-13,1835.02,75.69,2.0315,0.5021,146.29,0.667,Shale,0
15/9-13,1835.17,75.84,2.0261,0.5108,146.32,0.679,Shale,0
15/9-13,1835.32,78.18,2.0245,0.5108,146.32,0.687,Shale,0
15/9-13,1835.47,81.35,2.0279,0.5047,146.32,0.691,Shale,0
15/9-13,1835.62,82.06,2.0389,0.4934,146.32,0.692,Shale,0
15/9-13,1835.78,81.52,2.0476,0.4875,146.24,0.695,Shale,0
15/9-13,1835.93,80.38,2.0475,0.4973,146.38,0.699,Shale,0
15/9-13,1836.08,80.14,2.0405,0.5129,146.27,0.699,Shale,0
15/9-13,1836.23,77.66,2.0346,0.5245,146.38,0.693,Shale,0
15/9-13,1836.38,77.61,2.032,0.5319,146.27,0.689,Shale,0
15/9-13,1836.54,79.82,2.03,0.5418,146.29,0.687,Shale,0
15/9-13,1836.69,79.76,2.0299,0.5315,146.24,0.687,Shale,0
15/9-13,1836.84,76.03,2.0332,0.5134,146.21,0.689,Shale,0
15/9-13,1836.99,69.9,2.0371,0.5006,146.22,0.691,Shale,0
15/9-13,1837.14,67.02,2.0369,0.495,146.23,0.69,Shale,0
15/9-13,1837.3,67.14,2.0361,0.4889,146.24,0.688,Shale,0
15/9-13,1837.45,69.69,2.0356,0.4796,146.26,0.683,Shale,0
15/9-13,1837.6,71.57,2.0367,0.4791,146.27,0.677,Shale,0
15/9-13,1837.75,71.55,2.0389,0.4745,146.28,0.67,Shale,0
15/9-13,1837.9,70.53,2.0383,0.4689,146.29,0.662,Shale,0
15/9-13,1838.06,70.09,2.0404,0.4756,146.3,0.657,Shale,0
15/9-13,1838.21,71.75,2.0442,0.4895,146.31,0.655,Shale,0
15/9-13,1838.36,73.86,2.0541,0.4949,146.32,0.651,Shale,0
15/9-13,1838.51,73.7,2.073,0.487,146.24,0.647,Shale,0
15/9-13,1838.66,69.66,2.0916,0.4867,146.21,0.639,Shale,0
15/9-13,1838.82,67.3,2.0949,0.4714,146.22,0.626,Shale,0
15/9-13,1838.97,66.61,2.0758,0.4491,146.22,0.61,Shale,0
15/9-13,1839.12,71.28,2.0559,0.4468,146.23,0.595,Shale,0
15/9-13,1839.27,71.42,2.0475,0.4843,146.24,0.586,Shale,0
15/9-13,1839.42,70.09,2.0448,0.5362,146.24,0.588,Shale,0
15/9-13,1839.58,64.8,2.0429,0.5551,146.25,0.603,Shale,0
15/9-13,1839.73,62.17,2.051,0.5269,146.26,0.625,Shale,0
15/9-13,1839.88,62.05,2.1045,0.4831,146.27,0.65,Shale,0
15/9-13,1840.03,61.68,2.2298,0.4454,146.27,0.669,Shale,0
15/9-13,1840.18,62.02,2.3669,0.4307,146.28,0.676,Shale,0
15/9-13,1840.34,64.88,2.3798,0.4283,146.29,0.68,Shale,0
15/9-13,1840.49,67.9,2.2477,0.4655,146.29,0.691,Shale,0
15/9-13,1840.64,69.5,2.1162,0.5201,146.3,0.698,Shale,0
15/9-13,1840.79,71.47,2.0536,0.559,146.31,0.698,Shale,0
15/9-13,1840.94,74.76,2.0403,0.5523,146.32,0.684,Shale,0
15/9-13,1841.1,77.4,2.0373,0.5341,146.32,0.652,Shale,0
15/9-13,1841.25,74.72,2.0339,0.5043,146.25,0.622,Shale,0
